id,name,slug,rank,active,banned,is_admin,is_moderator
1206249,michdduch,michdduch,1,True,False,False,False
1206256,Hankiel,hankiel,1,True,False,False,False
1206271,Janusz1981,janusz1981,1,True,False,False,False
1206272,capitanXD,capitanxd,1,True,False,False,False
1206275,tempor666,tempor666,1,False,False,False,False
1206277,Miki2001Dragon,miki2001dragon,1,False,False,False,False
1206290,Wojteklukasiak,wojteklukasiak,1,True,False,False,False
1206291,Stekoinator12,stekoinator12,1,False,False,False,False
1206288,Biiodereq,biiodereq,1,False,False,False,False
1206289,majkel1948,majkel1948,1,True,False,False,False
1206306,Mich1234m,mich1234m,1,True,False,False,False
1206314,Mireksmoczy123,mireksmoczy123,1,False,False,False,False
1206321,Julits,julits,1,True,False,False,False
1206319,Petro123,petro123,1,False,False,False,False
1206333,Filip2155,filip2155,1,True,False,False,False
1206337,Daki12,daki12,1,True,False,False,False
1206338,qwerty080343,qwerty080343,1,True,False,False,False
1206343,zemstagrubasa,zemstagrubasa,1,True,False,False,False
1206353,Makakas,makakas,1,False,False,False,False
1206352,Monkayos,monkayos,1,False,False,False,False
1206366,SaatanaHuora,saatanahuora,1,True,False,False,False
1206380,Bccg,bccg,1,True,False,False,False
1206377,Anteq210,anteq210,1,True,False,False,False
1206397,Baronbytomia,baronbytomia,1,True,False,False,False
1206390,talon11,talon11,1,True,False,False,False
1206396,R1337,r1337,1,True,False,False,False
1206387,fantaxxl,fantaxxl,1,True,False,False,False
1206395,gerwazy11,gerwazy11,1,True,False,False,False
1206407,magelon,magelon,1,True,False,False,False
1206413,Edekzkrainy,edekzkrainy,1,True,False,False,False
1206422,TurVaralinot1486,turvaralinot1486,1,True,False,False,False
1206438,Whynot2024,whynot2024,1,True,False,False,False
1206442,Karlovacko,karlovacko,1,True,False,False,False
1206429,Kamil1226s,kamil1226s,1,True,False,False,False
1206445,Lucek20,lucek201,1,True,False,False,False
1206457,Pijanyry,pijanyry,1,True,False,False,False
1206462,RandomNick5,randomnick5,1,True,False,False,False
1206463,donmon,donmon,1,False,False,False,False
1206482,Ulaulak123,ulaulak123,1,True,False,False,False
1206470,Beny420,beny420,1,True,False,False,False
1206484,Pszczolapiotrek,pszczolapiotrek,1,True,False,False,False
1206481,Zbiru123,zbiru123,1,True,False,False,False
1206480,donVolt,donvolt,1,True,False,False,False
1206509,seisames2,seisames2,1,True,False,False,False
1206541,MomenttS,momentts,1,False,False,False,False
1206526,Mimik1233455,mimik1233455,1,False,False,False,False
1206530,Smierdzielek,smierdzielek,1,False,False,False,False
1206551,Sieden,sieden,1,True,False,False,False
1206538,bacius,bacius,1,True,False,False,False
1206554,Doritosikq,doritosikq,1,False,False,False,False
1206569,Erick,erick,1,True,False,False,False
1206576,AressVV,aressvv,1,False,False,False,False
1206563,vanirek,vanirek,1,True,False,False,False
1206605,Imod,imod,1,True,False,False,False
1206582,xAzbestx,xazbestx,1,True,False,False,False
1206595,MaciekD,maciekd,1,True,False,False,False
1206593,marianduzyhuj,marianduzyhuj,1,False,False,False,False
1206604,mafeu1122334455,mafeu1122334455,1,True,False,False,False
1206626,10904394u,10904394u,1,True,False,False,False
1206621,xaarc,xaarc,1,True,False,False,False
1206628,bombaclat,bombaclat,1,True,False,False,False
1206638,Kate909090,kate909090,1,True,False,False,False
1206644,Rt16,rt16,1,True,False,False,False
1206649,gadzpi2,gadzpi2,1,True,False,False,False
1206658,Naprzygode2000,naprzygode2000,1,False,False,False,False
1206647,Cichy420,cichy420,1,True,False,False,False
1206668,marydespair,marydespair,1,True,False,False,False
1206671,Yakuuuuza,yakuuuuza,1,True,False,False,False
1206681,noiokddd33hskaldcc,noiokddd33hskaldcc,1,True,False,False,False
1206686,Matasareanu,matasareanu,1,True,False,False,False
1206687,Basia88,basia88,1,True,False,False,False
1206691,Brzeginogi,brzeginogi,1,True,False,False,False
1206693,nowyananas,nowyananas,1,True,False,False,False
1206715,Tyfhcvv,tyfhcvv,1,True,False,False,False
1206716,xksiezniczkax1,xksiezniczkax1,1,True,False,False,False
1206720,m4e,m4e,1,True,False,False,False
1206722,orobcioo,orobcioo,1,True,False,False,False
1206732,Lipson19,lipson19,1,True,False,False,False
1206730,Kytunioo,kytunioo,1,True,False,False,False
1206752,dzikiturbogrzejnik,dzikiturbogrzejnik,1,True,False,False,False
1206743,SerWetek,serwetek,1,True,False,False,False
1206766,wodo33,wodo33,1,True,False,False,False
1206758,Cotusiestalo,cotusiestalo,1,True,True,False,False
1206767,KorzenGryfa,korzengryfa,1,False,False,False,False
1206788,Niedzwiedzboss,niedzwiedzboss,1,True,False,False,False
1206774,kartolfel1488,kartolfel1488,1,True,False,False,False
1206776,Ambro2137,ambro2137,1,True,False,False,False
1206791,rs2096,rs2096,1,True,False,False,False
1206796,Torrosz,torrosz,1,True,False,False,False
1206797,Mrokstat,mrokstat,1,True,False,False,False
1206804,v5301,v5301,1,False,False,False,False
1206814,Weronikawerka,weronikawerka,1,False,False,False,False
1206809,pterodaktyl2137,pterodaktyl2137,1,True,False,False,False
1206824,PatatajacCzaUmic,patatajacczaumic,1,True,False,False,False
1206826,Konnonno,konnonno,1,False,False,False,False
1206835,Kojot755,kojot755,1,True,False,False,False
1206853,poi90777,poi90777,1,True,False,False,False
1206845,Papitkooo,papitkooo,1,True,False,False,False
1206867,Okokokoko1722772,okokokoko1722772,1,True,False,False,False
1206866,Andy11021983,andy11021983,1,True,False,False,False
1206868,ebebebebebebbeeb,ebebebebebebbeeb,1,False,False,False,False
1206884,Mircioch,mircioch,1,True,False,False,False
1206883,Zuki,zuki,1,True,False,False,False
1206889,lukas736,lukas736,1,False,False,False,False
1206887,Krist0,krist0,1,True,False,False,False
1206888,B14ck,b14ck,1,True,False,False,False
1206908,Racuszek438,racuszek438,1,True,False,False,False
1206910,Hentarok,hentarok,1,True,False,False,False
1206907,WoziWoda123,woziwoda123,1,True,False,False,False
1206909,JxQ,jxq,1,True,False,False,False
1206932,Mauler,mauler,1,True,False,False,False
1206926,Soplix,soplix,1,True,False,False,False
1206941,Taraszewski,taraszewski,1,True,False,False,False
1206948,AvatarTestovirona,avatartestovirona,1,False,False,False,False
1206954,sdfgm,sdfgm,1,True,False,False,False
1206952,Makcubdr,makcubdr,1,True,False,False,False
1206973,BubixNeutro,bubixneutro,1,True,False,False,False
1206971,WszechstronnyMistrz,wszechstronnymistrz,1,True,False,False,False
1206992,DawidMlynar,dawidmlynar,1,True,False,False,False
1206985,xtytanowy,xtytanowy,1,True,False,False,False
1206998,ADus2115,adus2115,1,True,False,False,False
1207000,sticman22,sticman22,1,True,False,False,False
1207011,TonySoprano4557,tonysoprano4557,1,True,False,False,False
1207018,killerekpl,killerekpl,1,True,False,False,False
1207019,JepzzdzidyHarry,jepzzdzidyharry,1,True,False,False,False
1207016,Miroslaw,miroslaw1,1,False,False,False,False
1207031,kkrg,kkrg,1,True,False,False,False
1207027,Ciro23523,ciro23523,1,True,False,False,False
1207041,Bajursky,bajursky,1,True,False,False,False
1207044,Ustroni,ustroni,1,True,False,False,False
1207063,Hhfggv,hhfggv,1,True,False,False,False
1207053,Terterter,terterter,1,False,False,False,False
1207064,MiroslawDDec,miroslawddec,1,True,False,False,False
1207076,Andresku,andresku,1,False,False,False,False
1207085,KnightBrody,knightbrody,1,True,False,False,False
1207081,nordik,nordik,1,True,False,False,False
1207098,bozzo,bozzo,1,True,False,False,False
1207099,Kulczyba,kulczyba,1,True,False,False,False
1207097,707Abddon707,707abddon707,1,True,False,False,False
1207115,Profesoranalus,profesoranalus,1,True,True,False,False
1207123,Pucdolf,pucdolf,1,False,False,False,False
1207105,Kazxz,kazxz,1,True,False,False,False
1207136,PanG231,pang231,1,True,False,False,False
1207117,Asx8678,asx8678,1,True,False,False,False
1207141,Niestetycham,niestetycham,1,False,False,False,False
1207129,loe1011,loe1011,1,True,False,False,False
1207157,Duzebudowle,duzebudowle,1,False,False,False,False
1207158,Judson,judson,1,True,False,False,False
1207148,Ebe123ebe,ebe123ebe,1,True,False,False,False
1207147,arti79,arti79,1,False,False,False,False
1207178,Kaokao,kaokao,1,True,False,False,False
1207179,ThePhantomMenace,thephantommenace,1,True,False,False,False
1207182,Pixario,pixario,1,True,False,False,False
1207196,MichailPeter2137,michailpeter2137,1,True,False,False,False
1207204,kasperepsak,kasperepsak,1,True,False,False,False
1207193,3OCZEK,3oczek,1,True,False,False,False
1207203,grubachceszdrinka,grubachceszdrinka,1,False,False,False,False
1207225,artur1292,artur1292,1,True,False,False,False
1207215,Kamika2e,kamika2e,1,True,False,False,False
1207227,kalinq,kalinq,1,True,False,False,False
1207229,Ra1995dek,ra1995dek,1,True,False,False,False
1207234,kvt51,kvt51,1,True,False,False,False
1207252,Jaro5,jaro5,1,True,False,False,False
1207233,Trstertester,trstertester,1,True,False,False,False
1207250,Heizgqvoyzha7,heizgqvoyzha7,1,True,False,False,False
1207251,Kakusplpl,kakusplpl,1,True,False,False,False
1207269,knuros,knuros,1,True,False,False,False
1207270,Nikloone,nikloone,1,True,False,False,False
1207267,Kaktus2008,kaktus2008,1,True,False,False,False
1207268,darolew131,darolew131,1,True,False,False,False
1207279,Senur,senur,1,True,False,False,False
1207282,zelek9977,zelek9977,1,False,False,False,False
1207302,Pawcio7786,pawcio7786,1,True,False,False,False
1207287,gobrau,gobrau,1,True,False,False,False
1207301,jakiesnick1283,jakiesnick1283,1,True,False,False,False
1207316,browcoo,browcoo,1,True,False,False,False
1207320,PioroTM,piorotm,1,True,False,False,False
1207317,Piesel23,piesel23,1,True,False,False,False
1207347,Inseminator1,inseminator1,1,True,False,False,False
1207322,TinyLily,tinylily,1,True,False,False,False
1207336,Darek2wer,darek2wer,1,False,False,False,False
1207337,Tks,tks,1,True,False,False,False
1207357,Kalafior2137,kalafior2137,1,True,False,False,False
1207354,KasiazTVN7,kasiaztvn7,4,True,False,False,False
1207363,oskarberesbuczki7,oskarberesbuczki7,1,False,False,False,False
1207362,Nikolassknikolas,nikolassknikolas,1,True,False,False,False
1207377,Kotzyoutuba,kotzyoutuba,1,True,False,False,False
1207371,RyzykoStyl,ryzykostyl,1,True,False,False,False
1207374,Secaucus,secaucus,1,True,False,False,False
1207383,KapaSter,kapaster,1,True,False,False,False
1207390,Alfonsofifi,alfonsofifi,1,True,False,False,False
1207391,LeslieNielsen,leslienielsen,1,True,False,False,False
1207403,Yourmomlover,yourmomlover,1,True,False,False,False
1207420,Antek333,antek333,1,True,False,False,False
1207426,Duap222,duap222,1,True,False,False,False
1207411,Siuras90,siuras90,1,True,False,False,False
1207429,DoPicziLetadlo,dopicziletadlo,1,True,False,False,False
1207441,Wazonqwerty,wazonqwerty,1,True,False,False,False
1207449,edzio982,edzio982,1,True,False,False,False
1207433,tedolf,tedolf,1,True,False,False,False
1207463,Coltaine,coltaine,1,True,False,False,False
1207442,zur97,zur97,1,True,False,False,False
1207461,Jaraman,jaraman,1,True,False,False,False
1207462,Kajsper,kajsper,1,True,False,False,False
1207464,bubop,bubop,1,True,False,False,False
1207471,jameskissinger,jameskissinger,1,True,False,False,False
1207472,Marcinek9898,marcinek9898,1,True,False,False,False
1207483,Romanovvv,romanovvv,1,True,False,False,False
1207481,kroljegomosc,kroljegomosc,1,True,False,False,False
1207523,coniu2,coniu2,1,True,False,False,False
1207522,M4ktz,m4ktz,1,True,False,False,False
1207507,Aleksandraola93,aleksandraola93,1,True,False,False,False
1207512,Malawiedzmmaa,malawiedzmmaa,1,True,False,False,False
1207535,PhantomAgony97,phantomagony97,1,True,False,False,False
1207518,oldfox,oldfox,1,True,False,False,False
1207534,pgz,pgz,1,True,False,False,False
1207559,Andre123456,andre123456,1,True,False,False,False
1207553,IKCIAK13,ikciak13,1,True,False,False,False
1207551,Calkowski,calkowski,1,True,False,False,False
1207563,Dr71,dr71,1,True,False,False,False
1207564,Frydson,frydson,1,True,False,False,False
1207590,adom12,adom12,1,False,False,False,False
1207569,maniek99px,maniek99px,1,True,False,False,False
1207588,ZajebistaDzidka,zajebistadzidka,1,True,False,False,False
1207589,xppdebilxpp,xppdebilxpp,1,True,False,False,False
1207611,Micz88,micz88,1,True,False,False,False
1207612,Avant55,avant55,1,False,False,False,False
1207602,Hadees87,hadees87,1,True,False,False,False
1207627,Kosmitacdc,kosmitacdc,1,True,False,False,False
1207638,Djdjcjx,djdjcjx,1,True,False,False,False
1207623,jotpeg213,jotpeg213,1,True,False,False,False
1207628,Jknwdawid,jknwdawid,1,True,False,False,False
1207632,wieslaw777,wieslaw777,1,False,False,False,False
1207647,znowuu,znowuu,1,True,False,False,False
1207670,DonPedro101,donpedro101,1,True,False,False,False
1207660,killniggers27,killniggers27,1,False,False,False,False
1207676,Danzigtom999,danzigtom999,1,True,False,False,False
1207677,hcooh13,hcooh13,1,True,False,False,False
1207678,hujas42069,hujas42069,1,True,False,False,False
1207682,obrzezanyBoool3gural,obrzezanyboool3gural,1,True,False,False,False
1207690,wkkostecka,wkkostecka,1,False,False,False,False
1207719,Mihcoldz,mihcoldz,1,True,False,False,False
1207705,Youssef,youssef,1,True,False,False,False
1207703,Rimake9,rimake9,1,True,False,False,False
1207714,Damian556,damian556,1,True,False,False,False
1207711,mvciejvk2137,mvciejvk2137,1,True,False,False,False
1207724,Jarus225,jarus225,1,True,False,False,False
1207731,grzech47,grzech47,1,True,False,False,False
1207734,radek444132,radek444132,1,True,False,False,False
1207737,Martiwer,martiwer,1,True,False,False,False
1207762,Ceellll,ceellll,1,True,False,False,False
1207760,MrCzolo666,mrczolo666,1,True,False,False,False
1207761,DonPedro720,donpedro720,1,True,False,False,False
1207773,Nigeriienin,nigeriienin,1,True,False,False,False
1207778,Boszlix,boszlix,1,True,False,False,False
1207768,karaoke,karaoke,1,True,False,False,False
1207787,blacktygro91,blacktygro91,1,True,False,False,False
1207795,LUIGI1990,luigi1990,1,True,False,False,False
1207800,WieszakNaKurtki,wieszaknakurtki,1,True,False,False,False
1207811,lucyfer1337,lucyfer1337,1,False,False,False,False
1207813,pomidor998,pomidor998,1,True,False,False,False
1207841,White2097,white2097,1,False,False,False,False
1207821,samluk26,samluk26,1,True,False,False,False
1207820,BaczekBezRaczek,baczekbezraczek,1,True,False,False,False
1207837,Madzialenka,madzialenka,1,True,False,False,False
1207838,GustawoFryta,gustawofryta,1,True,False,False,False
1207852,TheMrAndrzej,themrandrzej,1,True,False,False,False
1207873,lion979797,lion979797,1,True,False,False,False
1207854,Piermnik,piermnik,1,True,False,False,False
1207864,BrafneMcCormick,brafnemccormick,1,False,False,False,False
1207894,PRZEMSON69,przemson69,1,True,False,False,False
1207882,Dggvvg,dggvvg,1,False,False,False,False
1207898,DyzyBolek,dyzybolek,1,True,False,False,False
1207888,jaa1444,jaa1444,1,True,False,False,False
1207897,Promap,promap,1,True,False,False,False
1207914,Bulg1t,bulg1t,1,True,False,False,False
1207924,Robertborsuk,robertborsuk,1,True,False,False,False
1207923,Kqmczi,kqmczi,1,True,False,False,False
1207921,Dymek44,dymek44,1,True,False,False,False
1207934,Krystian163312,krystian163312,1,True,False,False,False
1207936,Budi420,budi420,1,True,False,False,False
1207953,dhdjskwb,dhdjskwb,1,True,False,False,False
1207952,BobekLolek,bobeklolek,1,False,False,False,False
1207954,Zuber500,zuber500,1,True,False,False,False
1207951,smaui,smaui,1,True,False,False,False
1207977,Wygiliszek,wygiliszek,1,True,False,False,False
1207962,PalestinePrayer,palestineprayer,1,True,False,False,False
1207965,Hudyy1,hudyy1,1,True,False,False,False
1207982,MareekTraktorzysta,mareektraktorzysta,1,True,False,False,False
1207983,Fiut139,fiut139,1,True,False,False,False
1207980,vabiss,vabiss,1,True,False,False,False
1208009,ToJaBury1984,tojabury1984,1,False,False,False,False
1208002,klakierek89,klakierek89,1,False,False,False,False
1208011,BFarell,bfarell,1,True,False,False,False
1208022,Igor007700,igor007700,1,True,False,False,False
1208034,Tur69,tur69,1,True,False,False,False
1208018,zajac17,zajac17,1,True,False,False,False
1208031,Medjugorie,medjugorie,1,True,False,False,False
1208028,Elskuterro,elskuterro,1,True,False,False,False
1208038,Dxscc,dxscc,1,False,False,False,False
1208047,Silmarillion9011,silmarillion9011,1,True,False,False,False
1208037,gvcfd,gvcfd,1,False,False,False,False
1208046,MaximusIQ,maximusiq,1,True,False,False,False
1208067,Jack1991060,jack1991060,1,True,False,False,False
1208063,Kurczak61,kurczak61,1,True,False,False,False
1208073,daisy80,daisy80,1,True,False,False,False
1208074,Triks,triks,1,False,False,False,False
1208088,Rradziu,rradziu,1,True,False,False,False
1208099,Brunet2,brunet2,1,True,False,False,False
1208094,Aha12121212,aha12121212,1,True,False,False,False
1208097,kvak,kvak,1,True,False,False,False
1208105,Karadonon,karadonon,1,True,False,False,False
1208119,Camilleus,camilleus,1,True,False,False,False
1208133,Kinio1989,kinio1989,1,True,False,False,False
1208121,evilGOD,evilgod,1,True,False,False,False
1208126,JohnDenver,johndenver,1,True,False,False,False
1208127,Sjcclfbah,sjcclfbah,1,True,False,False,False
1208147,Haupczi,haupczi,1,True,False,False,False
1208155,mlecznapotega,mlecznapotega,1,True,False,False,False
1208169,pzzp191,pzzp191,1,True,False,False,False
1208157,Evrael,evrael,1,True,False,False,False
1208161,k9ayano,k9ayano,1,True,False,False,False
1208185,Torqe988,torqe988,1,True,False,False,False
1208174,Vospyl,vospyl,1,True,False,False,False
1208201,Djdkskxnxjdjs,djdkskxnxjdjs,1,False,False,False,False
1208204,xaero899,xaero899,1,True,False,False,False
1208193,MushuHBA,mushuhba,1,True,False,False,False
1208212,wojtekkekekekkeke,wojtekkekekekkeke,1,False,False,False,False
1208215,Shcoodlick,shcoodlick,1,True,False,False,False
1208225,kapiwolak,kapiwolak,1,True,False,False,False
1208232,Reineron1994,reineron1994,1,True,False,False,False
1208233,kakarotto1975,kakarotto1975,1,True,False,False,False
1208222,Amadeo129,amadeo129,1,True,False,False,False
1208231,Sobczykomaniak,sobczykomaniak,1,False,False,False,False
1208250,Meep,meep,1,True,False,False,False
1208261,kitekxxx,kitekxxx,1,True,False,False,False
1208277,Fulgrimm,fulgrimm,1,True,False,False,False
1208283,smietankova98,smietankova98,1,True,False,False,False
1208292,Krawol1996,krawol1996,1,True,False,False,False
1208289,3lem3ntal,3lem3ntal,1,True,False,False,False
1208304,pioter37,pioter37,1,True,False,False,False
1208299,Agusia13,agusia13,1,True,False,False,False
1208317,OWRD0,owrd0,1,False,False,False,False
1208298,Iberian98,iberian98,1,True,False,False,False
1208310,sasasasas123,sasasasas123,1,True,False,False,False
1208330,Iskandar,iskandar,1,True,False,False,False
1208336,niemieccartel,niemieccartel,1,True,False,False,False
1208342,Famijjjj,famijjjj,1,True,False,False,False
1208347,Rogi5600,rogi5600,1,False,False,False,False
1208346,Kozaczek97861,kozaczek97861,1,True,False,False,False
1208345,TheGratos,thegratos,1,True,False,False,False
1208360,Tomoro,tomoro,1,True,False,False,False
1208354,Lol73738383,lol73738383,1,True,False,False,False
1208383,daro13,daro13,1,True,False,False,False
1208368,Boberski,boberski,1,True,False,False,False
1208389,Kilof4321,kilof4321,1,True,False,False,False
1208374,wwwtftwitch,wwwtftwitch,1,True,False,False,False
1208398,julwr,julwr,1,True,False,False,False
1208393,Jamnick69yy,jamnick69yy,1,True,False,False,False
1208420,FanKowala,fankowala,1,True,False,False,False
1208412,ARK77622,ark77622,1,True,False,False,False
1208415,Milaneki,milaneki,1,True,False,False,False
1208421,KlejButy,klejbuty,1,True,False,False,False
1208436,Czukakabra69,czukakabra69,1,True,False,False,False
1208443,Jajosaj69,jajosaj69,1,True,False,False,False
1208449,Nocbattle,nocbattle,1,True,False,False,False
1208442,krc93,krc93,1,True,False,False,False
1208452,Rejestracja123356789,rejestracja123356789,1,False,False,False,False
1208453,mylifebelike,mylifebelike,1,False,False,False,False
1208473,Kuakor,kuakor,1,True,False,False,False
1208472,Gilos,gilos,1,True,False,False,False
1208490,Mostrzninja,mostrzninja,1,True,False,False,False
1208486,Tymeknk,tymeknk,1,True,False,False,False
1208489,Maciolo223,maciolo223,1,True,False,False,False
1208501,wodi38,wodi38,1,True,False,False,False
1208524,Pulpecik21373,pulpecik21373,1,False,False,False,False
1208514,papitka1,papitka1,1,True,False,False,False
1208531,Yakya,yakya,1,True,False,False,False
1208530,baqlazan,baqlazan1,1,True,False,False,False
1208539,Fenomen17,fenomen17,1,True,False,False,False
1208545,ZdzisiekMisiek321,zdzisiekmisiek321,1,True,False,False,False
1208551,Toothless2137,toothless2137,1,True,False,False,False
1208546,Mistressbitch,mistressbitch,1,True,False,False,False
1208550,PrjpisLR,prjpislr,1,True,False,False,False
1208567,Lukasz7689,lukasz7689,1,True,False,False,False
1208578,mrbaton15,mrbaton15,1,True,False,False,False
1208588,kieplin2587,kieplin2587,1,True,False,False,False
1208583,Srakeusz,srakeusz,1,True,False,False,False
1208598,gw9898,gw9898,1,True,False,False,False
1208597,scandal12,scandal12,1,True,False,False,False
1208608,ShadowWing89,shadowwing89,1,True,False,False,False
1208609,Marakuja07,marakuja07,1,True,False,False,False
1208606,YouNoSpecial,younospecial,1,True,False,False,False
1208611,dreisuu,dreisuu,1,True,False,False,False
1208623,LittleChino,littlechino,1,True,False,False,False
1208618,Raflik2115,raflik2115,1,True,False,False,False
1208627,zyleekk,zyleekk,1,True,False,False,False
1208628,Gghnjkopohgd,gghnjkopohgd,1,True,False,False,False
1208640,b4nd1t0,b4nd1t0,1,True,False,False,False
1208637,kapsonek,kapsonek,1,True,False,False,False
1208647,Skibidisigma,skibidisigma,1,True,False,False,False
1208650,Grzesieq96,grzesieq96,1,True,False,False,False
1208660,lmowy,lmowy,1,True,False,False,False
1208686,Bubunio,bubunio,1,True,False,False,False
1208672,Hazzyy00,hazzyy00,1,True,False,False,False
1208691,Panloo,panloo,1,True,False,False,False
1208683,driftemomijambiede32,driftemomijambiede32,1,False,False,False,False
1208704,Rondaldo,rondaldo,1,True,False,False,False
1208703,Blblblb,blblblb,1,True,False,False,False
1208702,Actimel1390,actimel1390,1,True,False,False,False
1208701,robertos766,robertos766,1,True,False,False,False
1208724,Troll1938,troll1938,1,True,False,False,False
1208711,Delttab,delttab,1,True,False,False,False
1208738,l1psun,l1psun,1,True,False,False,False
1208735,Debil3521,debil3521,1,False,False,False,False
1208733,RaPfennigGers,rapfenniggers,1,True,False,False,False
1208748,satanistycznie,satanistycznie,1,True,False,False,False
1208758,mattypocket1337,mattypocket1337,1,True,False,False,False
1208761,Szefuncioooi,szefuncioooi,1,False,False,False,False
1208778,nashaan,nashaan,1,True,False,False,False
1208771,mati105,mati105,1,True,False,False,False
1208779,staylonsus,staylonsus,1,True,False,False,False
1208792,Szylman,szylman,1,True,False,False,False
1208807,Siemano997,siemano997,1,True,False,False,False
1208785,Constantin0,constantin0,1,True,False,False,False
1208810,GroTar,grotar,1,True,False,False,False
1208808,paprykzrdw02,paprykzrdw02,1,True,False,False,False
1208826,Kurok123,kurok123,1,True,False,False,False
1208825,Igusso,igusso,1,True,False,False,False
1208840,pawianer,pawianer,1,True,False,False,False
1208832,Deejv156,deejv156,1,True,False,False,False
1208835,Marcin352,marcin352,1,True,False,False,False
1208847,szymotj,szymotj,1,True,False,False,False
1208848,Feridil,feridil,1,True,False,False,False
1208856,xpp123456789,xpp123456789,1,True,False,False,False
1208864,DOGinCREAM,dogincream,1,True,False,False,False
1208872,Kosqwe123,kosqwe123,1,False,False,False,False
1208873,Depilator,depilator,1,True,False,False,False
1208896,KrzysztofikO,krzysztofiko,1,True,False,False,False
1208878,paciaaaa,paciaaaa,1,True,False,False,False
1208904,Trexilok,trexilok,1,True,False,False,False
1208899,kibisiek,kibisiek,1,True,False,False,False
1208913,Xmalyx89,xmalyx89,1,True,False,False,False
1208914,N1ck264,n1ck264,1,True,False,False,False
1208926,Jwhz,jwhz,1,False,False,False,False
1208927,swxz,swxz,1,True,False,False,False
1208929,Ziomekfiolek,ziomekfiolek,1,True,False,False,False
1208935,Sullllll,sullllll,1,True,False,False,False
1208932,adamlejbik97,adamlejbik97,1,True,False,False,False
1208942,Siopior,siopior,1,True,False,False,False
1208946,jackhammer444,jackhammer444,1,True,False,False,False
1208950,masozkkzksj,masozkkzksj,1,True,False,False,False
1208953,Chujozaur888,chujozaur888,1,True,False,False,False
1208970,DrunkenBober,drunkenbober,1,True,False,False,False
1208974,Poduch1,poduch1,1,True,False,False,False
1208977,Mef421,mef421,1,True,False,False,False
1208980,Aeling,aeling,1,True,False,False,False
1208972,Lucky13376968,lucky13376968,1,False,False,False,False
1208988,Parowkaduza,parowkaduza,1,True,False,False,False
1209002,kakakakakaakak,kakakakakaakak,1,False,False,False,False
1209013,Cdsjshbdb,cdsjshbdb,1,False,False,False,False
1209019,aniagato,aniagato,1,True,False,False,False
1209008,Michalj1,michalj11,1,True,False,False,False
1209028,Skibididop,skibididop,1,True,False,False,False
1209020,quckity,quckity,1,True,False,False,False
1209029,Nkchpa,nkchpa,1,True,False,False,False
1209044,Delgi,delgi,1,True,False,False,False
1209027,Ixovp,ixovp,1,True,False,False,False
1209037,Kacper12356,kacper12356,1,True,False,False,False
1209056,Skalar1313,skalar1313,1,True,False,False,False
1209062,XBandur,xbandur,1,True,False,False,False
1209061,Ajgorex,ajgorex,1,True,False,False,False
1209059,bismon1337,bismon1337,1,True,False,False,False
1209080,Rellock,rellock,1,True,False,False,False
1209076,SneakyJuice,sneakyjuice,1,True,False,False,False
1209093,kr44iu,kr44iu,1,True,False,False,False
1209095,Giboniasty234,giboniasty234,1,True,False,False,False
1209099,Jajeczko2137,jajeczko2137,1,False,False,False,False
1209107,Jajekqwe,jajekqwe,1,True,False,False,False
1209108,Dumduna,dumduna,1,True,False,False,False
1209115,elliewalker0108,elliewalker0108,1,True,False,False,False
1209104,b0ruw3czka12,b0ruw3czka12,1,True,False,False,False
1209126,Mibomboclat,mibomboclat,1,True,False,False,False
1209137,Krzemo69121,krzemo69121,1,True,False,False,False
1209121,Fragles480,fragles480,1,True,False,False,False
1209122,stefanogor,stefanogor,1,True,False,False,False
1209140,bladmax,bladmax,1,True,False,False,False
1209159,Piotr1433,piotr1433,1,True,False,False,False
1209150,tofiak,tofiak,1,True,False,False,False
1209148,kubano1996,kubano1996,1,True,False,False,False
1209181,sad12324242,sad12324242,1,False,False,False,False
1209163,nirrr,nirrr,1,True,False,False,False
1209192,nig1231212,nig1231212,1,True,False,False,False
1209179,Troo,troo,1,True,False,False,False
1209202,kamilo150,kamilo150,1,True,False,False,False
1209185,cbq,cbq,1,True,False,False,False
1209209,hbdb,hbdb,1,False,False,False,False
1209194,karbonik,karbonik,1,True,False,False,False
1209200,arshavin234,arshavin234,1,True,False,False,False
1209212,hdbdb,hdbdb,1,False,False,False,False
1209228,BEJZBIELAN,bejzbielan,1,True,False,False,False
1209244,RichardPeya,richardpeya,1,True,False,False,False
1209240,Aqhdoqoqpq13,aqhdoqoqpq13,1,True,False,False,False
1209239,savage019,savage019,1,True,False,False,False
1209260,polakdo2115,polakdo2115,1,True,False,False,False
1209261,Tajemnica988,tajemnica988,1,False,False,False,False
1209269,helios2803,helios2803,1,True,False,False,False
1209262,KruXikk,kruxikk,1,True,False,False,False
1209272,maciej1278,maciej1278,1,True,False,False,False
1209281,WacekS,waceks,1,True,False,False,False
1209289,Rimcicicicici,rimcicicicici,1,True,False,False,False
1209291,KONDZIO0,kondzio0,1,True,False,False,False
1209304,Lukaszkaskd,lukaszkaskd,1,True,False,False,False
1209288,Kaczorak,kaczorak,1,True,False,False,False
1209308,n33gaslayer,n33gaslayer,1,True,False,False,False
1209312,DomestosikLovee,domestosiklovee,1,True,False,False,False
1209328,spesiula1921,spesiula1921,1,True,False,False,False
1209340,bhubuu,bhubuu,1,True,False,False,False
1209333,Zvcc,zvcc,1,True,False,False,False
